indicator,indicator_code,country_code,region,region_code,year,value,value_str,low,high
tb_smear_detection,MDG_0000000030,HTI,Americas,AMR,2008,60.0,60 [50-75],50.0,75.0
tb_smear_detection,MDG_0000000030,BEL,Europe,EUR,2000,87.0,87 [77-100],77.0,100.0
tb_smear_detection,MDG_0000000030,DOM,Americas,AMR,2008,60.0,60 [50-75],50.0,75.0
tb_smear_detection,MDG_0000000030,THA,South-East Asia,SEAR,2000,43.0,43 [36-54],36.0,54.0
tb_smear_detection,MDG_0000000030,JPN,Western Pacific,WPR,2000,87.0,87 [77-100],77.0,100.0
tb_smear_detection,MDG_0000000030,IRL,Europe,EUR,2000,87.0,87 [77-100],77.0,100.0
tb_smear_detection,MDG_0000000030,URY,Americas,AMR,2000,76.0,76 [64-95],64.0,95.0
tb_smear_detection,MDG_0000000030,MDG,Africa,AFR,2008,57.0,57 [47-71],47.0,71.0
tb_smear_detection,MDG_0000000030,IDN,Western Pacific,WPR,2008,80.0,80 [67-100],67.0,100.0
tb_smear_detection,MDG_0000000030,OMN,Eastern Mediterranean,EMR,2008,95.0,95 [79-100],79.0,100.0
tb_smear_detection,MDG_0000000030,AFG,Eastern Mediterranean,EMR,2008,61.0,61 [51-76],51.0,76.0
tb_smear_detection,MDG_0000000030,MDV,South-East Asia,SEAR,2008,86.0,86 [71-91],71.0,91.0
tb_smear_detection,MDG_0000000030,MDA,Europe,EUR,2008,79.0,79 [66-99],66.0,99.0
tb_smear_detection,MDG_0000000030,ESP,Europe,EUR,2008,87.0,87 [77-100],77.0,100.0
tb_smear_detection,MDG_0000000030,GRC,Europe,EUR,2000,87.0,87 [77-100],77.0,100.0
tb_smear_detection,MDG_0000000030,TLS,South-East Asia,SEAR,2008,33.0,33 [27-41],27.0,41.0
tb_smear_detection,MDG_0000000030,ERI,Africa,AFR,2000,34.0,34 [29-43],29.0,43.0
tb_smear_detection,MDG_0000000030,ZAF,Africa,AFR,2000,69.0,69 [57-86],57.0,86.0
tb_smear_detection,MDG_0000000030,BGD,South-East Asia,SEAR,2008,61.0,61 [51-76],51.0,76.0
tb_smear_detection,MDG_0000000030,YEM,Eastern Mediterranean,EMR,2008,61.0,61 [51-76],51.0,76.0
tb_smear_detection,MDG_0000000030,AND,Europe,EUR,2008,87.0,87 [77-100],77.0,100.0
tb_smear_detection,MDG_0000000030,SLB,Western Pacific,WPR,2008,46.0,46 [38-57],38.0,57.0
tb_smear_detection,MDG_0000000030,KIR,Western Pacific,WPR,2008,86.0,86 [72-89],72.0,89.0
tb_smear_detection,MDG_0000000030,BTN,South-East Asia,SEAR,2000,50.0,50 [42-63],42.0,63.0
tb_smear_detection,MDG_0000000030,DJI,Eastern Mediterranean,EMR,2008,47.0,47 [39-59],39.0,59.0
tb_smear_detection,MDG_0000000030,KIR,Western Pacific,WPR,2000,31.0,31 [26-39],26.0,39.0
tb_smear_detection,MDG_0000000030,GBR,Europe,EUR,2000,87.0,87 [77-100],77.0,100.0
tb_smear_detection,MDG_0000000030,LTU,Europe,EUR,2008,120.0,120 [100-140],100.0,140.0
tb_smear_detection,MDG_0000000030,LBN,Eastern Mediterranean,EMR,2000,91.0,91 [76-100],76.0,100.0
tb_smear_detection,MDG_0000000030,SUR,Americas,AMR,2008,19.0,19 [16-23],16.0,23.0
tb_smear_detection,MDG_0000000030,GEO,Europe,EUR,2000,39.0,39 [32-45],32.0,45.0
tb_smear_detection,MDG_0000000030,KWT,Eastern Mediterranean,EMR,2008,87.0,87 [77-100],77.0,100.0
tb_smear_detection,MDG_0000000030,GEO,Europe,EUR,2008,130.0,130 [110-140],110.0,140.0
tb_smear_detection,MDG_0000000030,LSO,Africa,AFR,2008,69.0,69 [58-75],58.0,75.0
tb_smear_detection,MDG_0000000030,NOR,Europe,EUR,2000,87.0,87 [77-100],77.0,100.0
tb_smear_detection,MDG_0000000030,IRL,Europe,EUR,2008,87.0,87 [77-100],77.0,100.0
tb_smear_detection,MDG_0000000030,VCT,Americas,AMR,2008,73.0,73 [61-91],61.0,91.0
tb_smear_detection,MDG_0000000030,BHS,Americas,AMR,2008,87.0,87 [77-100],77.0,100.0
tb_smear_detection,MDG_0000000030,HUN,Europe,EUR,2000,87.0,87 [77-100],77.0,100.0
tb_smear_detection,MDG_0000000030,NER,Africa,AFR,2008,40.0,40 [34-50],34.0,50.0
tb_smear_detection,MDG_0000000030,BOL,Americas,AMR,2000,75.0,75 [62-94],62.0,94.0
tb_smear_detection,MDG_0000000030,POL,Europe,EUR,2008,74.0,74 [61-92],61.0,92.0
tb_smear_detection,MDG_0000000030,KOR,Western Pacific,WPR,2008,87.0,87 [77-100],77.0,100.0
