indicator,indicator_code,country_code,region,region_code,year,value,value_str,low,high
meningitis_epidemic_districts,MENING_3,TGO,Africa,AFR,2006,,0,,
meningitis_epidemic_districts,MENING_3,GHA,Africa,AFR,2005,,0,,
meningitis_epidemic_districts,MENING_3,MLI,Africa,AFR,2012,1.0,1,,
meningitis_epidemic_districts,MENING_3,GIN,Africa,AFR,2009,,0,,
meningitis_epidemic_districts,MENING_3,MLI,Africa,AFR,2013,0.0,0,,
meningitis_epidemic_districts,MENING_3,COD,Africa,AFR,2008,,12,,
meningitis_epidemic_districts,MENING_3,CAF,Africa,AFR,2008,,1,,
meningitis_epidemic_districts,MENING_3,ETH,Africa,AFR,2013,3.0,3,,
meningitis_epidemic_districts,MENING_3,TGO,Africa,AFR,2014,0.0,0,,
meningitis_epidemic_districts,MENING_3,ETH,Africa,AFR,2005,,8,,
meningitis_epidemic_districts,MENING_3,BEN,Africa,AFR,2013,1.0,1,,
