date,country,cases_cumulative,deaths_cumulative,recovered_cumulative
6/13/21,nigeria,167066,2117,163463
6/14/21,nigeria,167078,2117,163469
6/15/21,nigeria,167095,2117,163483
6/16/21,nigeria,167103,2117,163528
6/17/21,nigeria,167142,2117,163535
6/18/21,nigeria,167155,2117,163540
6/19/21,nigeria,167206,2117,163550
6/20/21,nigeria,167206,2117,163557
6/21/21,nigeria,167292,2118,163797
6/22/21,nigeria,167331,2118,163913
6/23/21,nigeria,167375,2118,163917
6/24/21,nigeria,167401,2118,163933
6/25/21,nigeria,167430,2119,163937
6/26/21,nigeria,167465,2119,163946
6/27/21,nigeria,167467,2119,163949
6/28/21,nigeria,167532,2119,163984
6/29/21,nigeria,167543,2120,163985
6/30/21,nigeria,167618,2120,164244
7/1/21,nigeria,167692,2121,164273
7/2/21,nigeria,167732,2121,164369
7/3/21,nigeria,167803,2121,164378
7/4/21,nigeria,167859,2121,164382
7/5/21,nigeria,167909,2122,164400
7/6/21,nigeria,168000,2122,164405
7/7/21,nigeria,168110,2122,164408
7/8/21,nigeria,168256,2122,164415
7/9/21,nigeria,168442,2122,164423
7/10/21,nigeria,168540,2122,164431
7/11/21,nigeria,168552,2124,164439
7/12/21,nigeria,168713,2124,164476
7/13/21,nigeria,168867,2125,164623
7/14/21,nigeria,168915,2125,164652
7/15/21,nigeria,169074,2126,164662
7/16/21,nigeria,169206,2126,164666
7/17/21,nigeria,169329,2126,164672
7/18/21,nigeria,169532,2127,164699
7/19/21,nigeria,169678,2128,164720
7/20/21,nigeria,169884,2128,164733
7/21/21,nigeria,169884,2128,164733
7/22/21,nigeria,170306,2130,164772
7/23/21,nigeria,170306,2130,164772
7/24/21,nigeria,170895,2132,164788
7/25/21,nigeria,171111,2132,164789
7/26/21,nigeria,171324,2134,164798
7/27/21,nigeria,171728,2134,164837
7/28/21,nigeria,172263,2139,164886
7/29/21,nigeria,172821,2141,164930
7/30/21,nigeria,173411,2149,164978
7/31/21,nigeria,173908,2149,164994
8/1/21,nigeria,174315,2149,165005
8/2/21,nigeria,174759,2160,165037
8/3/21,nigeria,175264,2163,165122
8/4/21,nigeria,176011,2167,165208
8/5/21,nigeria,176577,2178,0
8/6/21,nigeria,177142,2181,0
8/7/21,nigeria,177615,2185,0
8/8/21,nigeria,178086,2187,0
8/9/21,nigeria,178508,2192,0
8/10/21,nigeria,179118,2194,0
8/11/21,nigeria,179908,2195,0
8/12/21,nigeria,180661,2200,0
8/13/21,nigeria,181297,2211,0
8/14/21,nigeria,181962,2219,0
8/15/21,nigeria,182503,2219,0
8/16/21,nigeria,183087,2223,0
8/17/21,nigeria,183444,2229,0
8/18/21,nigeria,183444,2229,0
8/19/21,nigeria,185267,2244,0
8/20/21,nigeria,185571,2247,0
8/21/21,nigeria,185571,2247,0
8/22/21,nigeria,187023,2268,0
8/23/21,nigeria,187588,2276,0
8/24/21,nigeria,188243,2281,0
8/25/21,nigeria,188880,2288,0
8/26/21,nigeria,189715,2298,0
8/27/21,nigeria,190333,2308,0
8/28/21,nigeria,190983,2361,0
8/29/21,nigeria,191345,2454,0
8/30/21,nigeria,191805,2455,0
8/31/21,nigeria,192431,2469,0
9/1/21,nigeria,193013,2480,0
9/2/21,nigeria,193644,2488,0
9/3/21,nigeria,194088,2495,0
9/4/21,nigeria,195052,2522,0
9/5/21,nigeria,195511,2552,0
